user,gender,age,occupation,zip_code,categories,n_interactions,all_categories
1427,M,25,12,60613,1	19	,185.0,1	19
3010,F,18,4,11024,18	6	,79.0,18	6
5292,F,50,7,11771,18	0	,24.0,18	0
5753,M,35,16,02536,1	22	,0.0,1	22
1302,M,25,4,84111,1	6	,198.0,1	6
134,M,35,2,20818,1	20	,618.0,1	20
4672,F,35,16,97330,18	22	,33.0,18	22
1359,M,45,1,16673,1	5	,192.0,1	5
3270,M,50,7,84093,1	0	,70.0,1	0
4201,M,56,17,84121,1	4	,43.0,1	4
2267,M,45,16,22652,1	22	,116.0,1	22
3180,M,45,17,84109-2001,1	4	,73.0,1	4
1542,F,18,19,05070,18	13	,171.0,18	13
5457,M,50,16,65401,1	22	,0.0,1	22
2652,F,1,10,22801,18	11	,96.0,18	11
2724,M,18,4,43215,1	6	,93.0,1	6
1105,M,25,14,28715,1	12	,225.0,1	12
4995,F,25,1,23603,18	5	,29.0,18	5
4712,M,56,13,97520,1	14	,32.0,1	14
3807,M,35,7,19004,1	0	,53.0,1	0
5291,F,56,0,95062,18	2	,24.0,18	2
378,M,25,2,55344,1	20	,404.0,1	20
3009,F,25,7,75093,18	0	,79.0,18	0
3863,M,45,17,97330,1	4	,51.0,1	4
5295,M,56,2,93950,1	20	,24.0,1	20
159,M,1,0,20132,1	2	,581.0,1	2
3939,M,50,6,97470,1	9	,49.0,1	9
2625,M,25,3,19147,1	15	,97.0,1	15
579,M,25,2,20037,1	20	,337.0,1	20
3921,M,45,7,19067,1	0	,50.0,1	0
3837,M,25,4,70003,1	6	,52.0,1	6
3528,F,50,12,95472,18	19	,62.0,18	19
2692,F,18,4,19102,18	6	,94.0,18	6
1252,M,35,1,23185,1	5	,204.0,1	5
1081,M,25,4,16803,1	6	,230.0,1	6
1695,M,18,4,10013,1	6	,157.0,1	6
1172,M,56,17,75225,1	4	,213.0,1	4
1777,M,25,1,23462,1	5	,150.0,1	5
1008,F,25,6,19102,18	9	,244.0,18	9
4982,M,25,17,38111,1	4	,29.0,1	4
4952,F,35,16,77027,18	22	,29.0,18	22
425,F,35,19,75069,18	13	,387.0,18	13
870,M,25,17,19810,1	4	,268.0,1	4
3369,M,56,14,18954,1	12	,67.0,1	12
4299,M,50,7,19047,1	0	,41.0,1	0
3713,M,18,10,67206,1	11	,56.0,1	11
4300,F,35,1,23508,18	5	,41.0,18	5
1275,M,25,11,75206,1	16	,201.0,1	16
2165,M,56,16,19131,1	22	,123.0,1	22
1699,M,50,7,19380,1	0	,156.0,1	0
1408,M,18,0,02780,1	2	,187.0,1	2
44,M,50,6,193122042,1	9	,793.0,1	9
5458,M,25,0,90069,1	2	,0.0,1	2
1903,M,25,12,90240,1	19	,141.0,1	19
713,F,35,16,78222,18	22	,300.0,18	22
3916,M,35,20,19108,1	21	,50.0,1	21
3330,M,50,7,18977,1	0	,68.0,1	0
3454,F,35,1,19348,18	5	,64.0,18	5
282,F,45,0,08081,18	2	,466.0,18	2
698,F,25,9,93940,18	7	,303.0,18	7
2293,F,45,6,19802,18	9	,115.0,18	9
5414,M,35,15,78250,1	17	,23.0,1	17
106,M,35,2,78006,1	20	,652.0,1	20
1193,M,35,13,89128,1	14	,211.0,1	14
852,M,25,0,55408,1	2	,271.0,1	2
2192,F,1,10,22932,18	11	,120.0,18	11
4480,M,56,12,02143,1	19	,37.0,1	19
5748,M,35,6,95521,1	9	,0.0,1	9
6012,F,25,0,70118,18	2	,0.0,18	2
3095,M,1,10,95123,1	11	,76.0,1	11
5585,F,25,0,10011,18	2	,0.0,18	2
1504,M,50,7,80302,1	0	,176.0,1	0
2017,M,25,7,91608,1	0	,133.0,1	0
5454,M,25,0,20009,1	2	,0.0,1	2
3096,M,50,12,34761,1	19	,76.0,1	19
995,M,35,2,20818,1	20	,246.0,1	20
4826,M,45,0,10016,1	2	,30.0,1	2
1971,M,25,11,02453,1	16	,136.0,1	16
4467,M,45,5,98502,1	8	,37.0,1	8
2896,M,50,7,94709,1	0	,85.0,1	0
2684,M,45,17,40515,1	4	,95.0,1	4
5203,F,50,1,33149,18	5	,26.0,18	5
676,F,25,1,77707,18	5	,309.0,18	5
3868,M,35,7,77565,1	0	,51.0,1	0
4576,M,18,11,10028,1	16	,35.0,1	16
3130,M,25,17,95014,1	4	,75.0,1	4
3335,M,35,7,64055,1	0	,68.0,1	0
1322,M,25,12,91106,1	19	,196.0,1	19
2510,M,18,18,65265,1	3	,103.0,1	3
2230,M,25,17,35205,1	4	,118.0,1	4
2448,M,50,16,12866,1	22	,106.0,1	22
638,M,25,6,35205,1	9	,318.0,1	9
4487,M,18,17,55423,1	4	,37.0,1	4
918,M,25,1,92101,1	5	,259.0,1	5
2344,M,18,4,44502,1	6	,112.0,1	6
5132,F,50,0,66762,18	2	,27.0,18	2
6008,M,35,7,77565-2332,1	0	,0.0,1	0
5586,M,56,1,04240,1	5	,0.0,1	5
4863,M,18,0,48314,1	2	,31.0,1	2
2767,M,25,20,98101,1	21	,91.0,1	21
5073,M,35,1,10012,1	5	,28.0,1	5
4864,M,25,3,98034,1	15	,31.0,1	15
2798,M,18,19,30662,1	13	,89.0,1	13
5943,F,25,4,44406,18	6	,0.0,18	6
512,M,25,7,60046,1	0	,356.0,1	0
4774,M,25,16,20007,1	22	,31.0,1	22
5677,M,25,16,33301,1	22	,0.0,1	22
692,M,18,14,10024,1	12	,305.0,1	12
2909,M,35,1,74012,1	5	,84.0,1	5
1349,F,18,4,44509,18	6	,193.0,18	6
6024,M,35,7,37027,1	0	,0.0,1	0
5111,F,18,4,90066,18	6	,27.0,18	6
1227,M,25,4,30052,1	6	,206.0,1	6
4944,M,25,17,94043,1	4	,30.0,1	4
323,M,45,6,53216,1	9	,436.0,1	9
3368,F,35,17,91107,18	4	,67.0,18	4
2699,M,35,6,91103,1	9	,94.0,1	9
2561,M,50,6,42420,1	9	,100.0,1	9
1932,M,18,15,06114,1	17	,139.0,1	17
5686,M,35,7,01720,1	0	,0.0,1	0
2648,F,50,4,53562,18	6	,96.0,18	6
3252,M,18,4,63141,1	6	,70.0,1	6
5147,M,56,17,92009,1	4	,26.0,1	4
406,F,35,11,05602,18	16	,396.0,18	16
2356,M,1,10,60423,1	11	,111.0,1	11
5762,M,45,1,45208,1	5	,0.0,1	5
4945,F,35,9,33445,18	7	,30.0,18	7
4265,M,1,10,60423,1	11	,42.0,1	11
2899,M,45,14,30005,1	12	,84.0,1	12
1036,M,50,0,45420,1	2	,239.0,1	2
5042,M,25,12,94110,1	19	,28.0,1	19
2364,M,35,11,85044,1	16	,111.0,1	16
4071,M,25,7,19003,1	0	,46.0,1	0
741,F,35,7,55441,18	0	,293.0,18	0
2962,F,18,20,45202,18	21	,81.0,18	21
880,M,18,20,67212,1	21	,265.0,1	21
885,F,35,4,44485,18	6	,264.0,18	6
3536,M,35,12,96555,1	19	,61.0,1	19
2829,M,18,16,06510,1	22	,88.0,1	22
3193,F,35,9,44406,18	7	,72.0,18	7
4703,F,45,7,80304,18	0	,33.0,18	0
4302,F,35,0,85024,18	2	,41.0,18	2
5041,F,25,4,55455,18	6	,28.0,18	6
5763,M,25,7,80303,1	0	,0.0,1	0
1536,M,35,12,14619,1	19	,171.0,1	19
3819,M,25,7,55409,1	0	,53.0,1	0
3453,M,35,7,80304,1	0	,64.0,1	0
3659,M,56,7,20814,1	0	,58.0,1	0
2459,F,56,3,75001,18	15	,106.0,18	15
1395,F,18,4,55118,18	6	,189.0,18	6
5142,F,25,1,35243,18	5	,26.0,18	5
3658,F,35,15,43065,18	17	,58.0,18	17
2760,M,50,7,95376,1	0	,91.0,1	0
5577,M,18,4,02871,1	6	,0.0,1	6
4818,F,45,6,01545,18	9	,31.0,18	9
4334,M,50,13,56342,1	14	,40.0,1	14
906,M,25,1,02908,1	5	,261.0,1	5
5139,M,35,7,91302,1	0	,27.0,1	0
5760,M,25,0,98102,1	2	,0.0,1	2
2535,M,25,4,55455,1	6	,102.0,1	6
2163,M,50,1,46077,1	5	,123.0,1	5
3652,F,35,17,60618,18	4	,58.0,18	4
2771,M,25,1,40214,1	5	,91.0,1	5
4497,M,18,2,90025,1	20	,36.0,1	20
5089,M,18,0,31211,1	2	,27.0,1	2
6011,F,35,9,07452,18	7	,0.0,18	7
5752,F,56,6,91941,18	9	,0.0,18	9
6007,M,18,2,81291,1	20	,0.0,1	20
2373,M,25,17,01060,1	4	,110.0,1	4
4337,M,18,0,89129,1	2	,40.0,1	2
2338,M,18,4,94706,1	6	,113.0,1	6
149,M,25,7,91436,1	0	,589.0,1	0
4970,F,56,1,96734,18	5	,29.0,18	5
1091,M,25,12,94501,1	19	,229.0,1	19
1702,M,56,10,11361,1	11	,156.0,1	11
5640,M,35,1,10016,1	5	,0.0,1	5
1390,M,18,4,55120,1	6	,189.0,1	6
3042,M,35,0,98122,1	2	,78.0,1	2
2578,M,18,10,64050,1	11	,99.0,1	11
5634,M,1,0,75070,1	2	,0.0,1	2
3595,M,25,0,60173,1	2	,60.0,1	2
2167,M,25,12,91104,1	19	,123.0,1	19
5412,M,35,7,92506,1	0	,23.0,1	0
2796,M,25,4,14607,1	6	,89.0,1	6
2537,M,25,5,97213,1	8	,101.0,1	8
1419,F,25,0,60657,18	2	,186.0,18	2
4847,M,25,4,14607,1	6	,31.0,1	6
2392,M,25,14,46268,1	12	,109.0,1	12
4207,M,25,7,55441,1	0	,43.0,1	0
5927,F,50,16,07462,18	22	,0.0,18	22
912,M,35,7,07043,1	0	,259.0,1	0
4785,F,25,0,94104,18	2	,31.0,18	2
3451,F,25,4,02138,18	6	,64.0,18	6
3191,M,25,1,14608,1	5	,73.0,1	5
5856,M,1,10,54220,1	11	,0.0,1	11
5072,M,18,4,01095,1	6	,28.0,1	6
5330,F,45,1,27615,18	5	,24.0,18	5
2522,F,18,0,64030,18	2	,102.0,18	2
5681,F,1,10,01915,18	11	,0.0,18	11
2963,F,45,14,22206,18	12	,81.0,18	12
937,F,45,14,75006,18	12	,255.0,18	12
1130,M,50,6,01545,1	9	,220.0,1	9
1803,F,25,17,97330,18	4	,148.0,18	4
3555,M,25,20,60622,1	21	,61.0,1	21
2115,F,56,13,02838,18	14	,126.0,18	14
3355,M,18,4,32606,1	6	,67.0,1	6
1872,M,1,10,55305,1	11	,144.0,1	11
117,M,25,16,30269,1	22	,646.0,1	22
2906,F,25,2,10019,18	20	,84.0,18	20
5808,M,35,4,58369,1	6	,0.0,1	6
4984,M,25,6,94404,1	9	,29.0,1	9
1723,M,35,7,78705,1	0	,154.0,1	0
3092,M,35,12,10025,1	19	,76.0,1	19
4157,F,25,14,46220,18	12	,44.0,18	12
2479,M,35,7,40601,1	0	,104.0,1	0
1884,M,18,4,15217,1	6	,143.0,1	6
840,M,45,1,97405,1	5	,274.0,1	5
5040,M,35,1,42718,1	5	,28.0,1	5
2921,M,35,7,20191,1	0	,83.0,1	0
691,F,25,2,68502,18	20	,306.0,18	20
1084,M,18,0,37211,1	2	,230.0,1	2
2908,M,25,12,87571,1	19	,84.0,1	19
466,F,25,0,94110,18	2	,373.0,18	2
3359,M,25,7,90210,1	0	,67.0,1	0
905,M,56,20,91030,1	21	,261.0,1	21
5779,M,25,0,60611,1	2	,0.0,1	2
2901,M,25,17,60611,1	4	,84.0,1	4
3295,F,25,4,91740,18	6	,69.0,18	6
947,M,25,20,91740,1	21	,253.0,1	21
2092,F,25,7,55122,18	0	,127.0,18	0
4179,F,25,14,55418,18	12	,43.0,18	12
5566,M,18,4,12604,1	6	,0.0,1	6
991,M,25,2,90210,1	20	,246.0,1	20
1253,F,18,4,63146,18	6	,204.0,18	6
1063,M,18,2,63138,1	20	,233.0,1	20
3726,M,25,16,55426,1	22	,56.0,1	22
4345,M,18,4,55410,1	6	,39.0,1	6
1602,M,45,16,97068,1	22	,165.0,1	22
1353,M,25,8,85203,1	10	,192.0,1	10
4741,M,56,13,94114,1	14	,32.0,1	14
309,M,45,2,94102,1	20	,446.0,1	20
4776,F,18,4,60613,18	6	,31.0,18	6
3524,M,45,1,44406,1	5	,62.0,1	5
5657,M,25,0,97401,1	2	,0.0,1	2
3220,M,25,12,95030,1	19	,71.0,1	19
1889,M,25,2,60626,1	20	,142.0,1	20
5725,M,35,7,55124,1	0	,0.0,1	0
3690,F,1,0,27245,18	2	,57.0,18	2
5266,M,25,12,19067,1	19	,25.0,1	19
4577,M,35,17,55126,1	4	,35.0,1	4
4653,M,25,2,43202,1	20	,33.0,1	20
886,M,25,20,94111,1	21	,264.0,1	21
2454,M,25,17,00693,1	4	,106.0,1	4
1329,F,1,10,02332,18	11	,196.0,18	11
4341,F,56,6,45504,18	9	,39.0,18	9
4724,F,35,9,55410,18	7	,32.0,18	7
1047,F,18,4,95602,18	6	,236.0,18	6
237,F,25,17,92121,18	4	,497.0,18	4
4131,M,25,5,85281,1	8	,44.0,1	8
4603,M,56,7,27410,1	0	,34.0,1	0
5846,M,25,0,02478,1	2	,0.0,1	2
2872,F,56,1,60605,18	5	,86.0,18	5
4676,M,50,0,62025-8000,1	2	,33.0,1	2
115,M,25,1,10463,1	5	,648.0,1	5
3005,M,56,0,55406,1	2	,80.0,1	2
5923,F,25,0,94107,18	2	,0.0,18	2
4885,M,25,12,22903,1	19	,31.0,1	19
4884,M,18,4,55104,1	6	,31.0,1	6
245,F,25,0,02138,18	2	,491.0,18	2
2826,M,18,17,98122,1	4	,88.0,1	4
491,M,18,17,94941,1	4	,365.0,1	4
6026,F,18,5,43201,18	8	,0.0,18	8
1164,M,25,4,02457,1	6	,215.0,1	6
2708,M,35,17,97330,1	4	,94.0,1	4
1385,M,25,20,94122,1	21	,190.0,1	21
1628,M,25,7,02150,1	0	,163.0,1	0
4820,F,50,7,86001,18	0	,31.0,18	0
3894,M,25,2,55408,1	20	,50.0,1	20
2012,M,25,7,55408,1	0	,133.0,1	0
4549,F,25,4,91740,18	6	,35.0,18	6
217,F,25,5,91773,18	8	,513.0,18	8
3942,F,25,0,19143,18	2	,49.0,18	2
3649,M,35,14,06880,1	12	,58.0,1	12
3316,M,18,4,30332,1	6	,69.0,1	6
45,F,25,7,02332,18	0	,788.0,18	0
5964,F,56,13,46140,18	14	,0.0,18	14
1795,M,25,14,75093,1	12	,149.0,1	12
4121,M,56,7,75041,1	0	,44.0,1	0
1568,F,35,3,02725-1010,18	15	,168.0,18	15
2641,M,25,17,27609,1	4	,96.0,1	4
2748,M,18,17,60193,1	4	,92.0,1	4
1315,F,50,3,95032,18	15	,197.0,18	15
2394,F,25,3,85018,18	15	,109.0,18	15
2565,F,35,7,22039,18	0	,100.0,18	0
4675,F,25,9,60201,18	7	,33.0,18	7
1589,F,50,1,98177,18	5	,166.0,18	5
808,F,25,17,80003,18	4	,280.0,18	4
4160,F,25,3,97330,18	15	,44.0,18	15
1397,M,25,6,53705,1	9	,189.0,1	9
4368,M,18,5,55414,1	8	,39.0,1	8
1142,F,50,2,97424,18	20	,219.0,18	20
1880,M,18,5,55344,1	8	,143.0,1	8
5260,F,45,1,85259,18	5	,25.0,18	5
1595,F,35,5,55306,18	8	,166.0,18	8
2346,M,25,6,77030,1	9	,112.0,1	9
4449,F,45,3,78759,18	15	,37.0,18	15
1658,M,56,0,78232,1	2	,160.0,1	2
5010,M,45,0,78703,1	2	,28.0,1	2
4303,F,18,20,60123,18	21	,41.0,18	21
5472,M,35,7,10625,1	0	,0.0,1	0
308,M,18,16,27705,1	22	,446.0,1	22
4791,M,18,12,43650,1	19	,31.0,1	19
1630,F,50,16,92026,18	22	,163.0,18	22
3543,M,35,13,63130,1	14	,61.0,1	14
3615,M,56,13,30673,1	14	,59.0,1	14
643,F,25,3,55408,18	15	,317.0,18	15
790,M,18,12,90250,1	19	,284.0,1	19
2516,M,18,12,90045,1	19	,102.0,1	19
111,M,18,4,55344,1	6	,649.0,1	6
3464,F,25,17,20120,18	4	,64.0,18	4
1177,M,25,15,02139,1	17	,213.0,1	17
6013,M,25,12,98074,1	19	,0.0,1	19
687,M,25,11,55408,1	16	,307.0,1	16
4856,M,25,4,10549,1	6	,31.0,1	6
4990,M,18,12,55112,1	19	,29.0,1	19
4119,M,35,7,38018,1	0	,45.0,1	0
5022,M,25,0,02131,1	2	,28.0,1	2
1083,M,25,17,94538,1	4	,230.0,1	4
4442,F,18,3,10017,18	15	,37.0,18	15
1665,M,35,18,10463,1	3	,159.0,1	3
4931,M,25,7,84095,1	0	,30.0,1	0
5991,M,18,4,01125,1	6	,0.0,1	6
5374,M,25,14,10009,1	12	,23.0,1	12
3586,M,18,4,07461,1	6	,60.0,1	6
5253,M,35,1,55430,1	5	,25.0,1	5
4241,F,25,3,94117,18	15	,42.0,18	15
4317,M,25,12,85226,1	19	,40.0,1	19
1726,M,25,14,60045,1	12	,154.0,1	12
143,F,25,1,45056,18	5	,600.0,18	5
5461,F,18,4,10580,18	6	,0.0,18	6
2008,M,45,7,01905,1	0	,133.0,1	0
1279,M,1,0,78130,1	2	,201.0,1	2
5789,M,25,7,10016,1	0	,0.0,1	0
5561,M,50,1,98112,1	5	,0.0,1	5
1718,M,35,7,10471,1	0	,154.0,1	0
65,M,18,0,60618,1	2	,724.0,1	2
2520,M,50,1,13224,1	5	,102.0,1	5
3190,M,25,6,89118,1	9	,73.0,1	9
789,M,18,0,60451,1	2	,284.0,1	2
5240,M,56,17,71301,1	4	,25.0,1	4
3748,M,25,1,12553,1	5	,55.0,1	5
5527,F,18,4,30010,18	6	,0.0,18	6
1940,F,18,1,20003,18	5	,139.0,18	5
2953,F,25,0,30102,18	2	,82.0,18	2
2037,M,1,10,59801,1	11	,131.0,1	11
1429,M,25,0,30068,1	2	,185.0,1	2
2646,F,50,7,12866,18	0	,96.0,18	0
2517,F,35,0,49504,18	2	,102.0,18	2
5327,F,35,17,30096,18	4	,24.0,18	4
2709,M,25,20,11230-1710,1	21	,94.0,1	21
5939,M,45,1,60091,1	5	,0.0,1	5
4418,F,45,2,21212,18	20	,38.0,18	20
5993,F,1,19,14850,18	13	,0.0,18	13
1048,M,25,12,97330,1	19	,235.0,1	19
1163,M,35,1,59801,1	5	,215.0,1	5
3407,M,1,10,07652,1	11	,66.0,1	11
4257,F,25,7,03862,18	0	,42.0,18	0
4242,F,25,5,01801,18	8	,42.0,18	8
4479,M,18,17,19030,1	4	,37.0,1	4
1218,F,25,0,53589,18	2	,208.0,18	2
3119,F,18,12,05055,18	19	,76.0,18	19
2530,F,1,19,14850,18	13	,102.0,18	13
3353,M,35,17,22030,1	4	,67.0,1	4
1813,M,50,7,94114,1	0	,147.0,1	0
2919,F,50,5,60714,18	8	,83.0,18	8
2072,F,35,2,80012,18	20	,129.0,18	20
4501,M,18,4,53211,1	6	,36.0,1	6
1006,M,25,14,95821,1	12	,244.0,1	12
3013,M,35,19,11201,1	13	,79.0,1	13
486,F,25,6,28412,18	9	,367.0,18	9
2442,F,25,1,02460,18	5	,106.0,18	5
2396,F,45,1,26505,18	5	,109.0,18	5
2943,M,56,1,19026,1	5	,82.0,1	5
1569,M,56,13,01742,1	14	,168.0,1	14
270,F,35,17,45014,18	4	,472.0,18	4
1127,F,25,7,60618,18	0	,221.0,18	0
4211,M,45,18,02557,1	3	,43.0,1	3
5069,M,18,4,90024,1	6	,28.0,1	6
1911,M,25,11,55426,1	16	,141.0,1	16
3210,M,25,14,60048,1	12	,72.0,1	12
5858,M,56,13,19119,1	14	,0.0,1	14
4734,F,45,2,37923,18	20	,32.0,18	20
1544,M,50,7,95762,1	0	,171.0,1	0
3681,M,25,7,63110,1	0	,57.0,1	0
455,M,25,12,01915,1	19	,377.0,1	19
5234,F,18,4,55449,18	6	,25.0,18	6
1928,M,25,0,43223,1	2	,139.0,1	2
2202,F,50,1,65203,18	5	,120.0,18	5
2173,M,45,2,60626,1	20	,122.0,1	20
797,M,45,19,60626,1	13	,282.0,1	13
2491,M,18,12,01702,1	19	,104.0,1	19
940,M,18,12,02143,1	19	,255.0,1	19
2835,F,25,1,98115,18	5	,88.0,18	5
1244,M,35,6,10011,1	9	,205.0,1	9
1138,M,18,4,30305,1	6	,219.0,1	6
3691,M,35,7,10001,1	0	,57.0,1	0
2437,F,18,17,55449,18	4	,106.0,18	4
4522,M,35,1,32312,1	5	,36.0,1	5
1868,M,18,12,55405,1	19	,144.0,1	19
540,F,18,2,98102,18	20	,346.0,18	20
1616,F,1,10,99016,18	11	,163.0,18	11
2964,M,18,4,02143,1	6	,81.0,1	6
4164,M,50,0,94025,1	2	,44.0,1	2
4807,M,25,17,89103,1	4	,31.0,1	4
854,M,35,0,53202,1	2	,271.0,1	2
2413,M,35,7,77079,1	0	,108.0,1	0
5944,F,25,0,10019,18	2	,0.0,18	2
1205,M,25,12,98033,1	19	,210.0,1	19
5507,M,35,0,63366,1	2	,0.0,1	2
599,M,25,12,94618,1	19	,329.0,1	19
2378,M,35,12,20171,1	19	,110.0,1	19
2741,M,56,7,20003-2712,1	0	,92.0,1	0
5822,M,18,7,10016,1	0	,0.0,1	0
1280,M,35,1,27909,1	5	,200.0,1	5
2352,M,25,1,20120-6354,1	5	,112.0,1	5
4376,M,25,12,20009,1	19	,39.0,1	19
518,M,25,4,94110,1	6	,354.0,1	6
4817,F,35,0,20037,18	2	,31.0,18	2
5483,M,35,1,55343,1	5	,0.0,1	5
4898,M,35,7,02766,1	0	,30.0,1	0
2776,M,35,1,50014,1	5	,90.0,1	5
2162,F,25,14,07030,18	12	,123.0,18	12
4014,M,45,12,55449,1	19	,47.0,1	19
526,M,18,7,10014,1	0	,352.0,1	0
1286,F,25,6,15202,18	9	,200.0,18	9
3120,M,45,17,21742,1	4	,76.0,1	4
2468,M,25,4,08544,1	6	,105.0,1	6
4360,M,25,0,17821,1	2	,39.0,1	2
4153,M,25,17,95136,1	4	,44.0,1	4
1410,M,25,15,91125,1	17	,187.0,1	17
3525,M,18,7,94104,1	0	,62.0,1	0
2419,M,45,17,80907,1	4	,107.0,1	4
1508,M,18,7,10016,1	0	,176.0,1	0
1043,M,18,4,55104,1	6	,237.0,1	6
375,M,35,12,96797,1	19	,405.0,1	19
3219,F,35,17,94306,18	4	,72.0,18	4
5287,F,18,4,95076,18	6	,25.0,18	6
3152,M,25,7,90069,1	0	,74.0,1	0
2050,M,25,4,60201,1	6	,130.0,1	6
3965,F,50,1,62901,18	5	,49.0,18	5
3372,F,25,19,60201,18	13	,67.0,18	13
3771,F,35,20,14850,18	21	,55.0,18	21
355,M,25,2,33334,1	20	,415.0,1	20
2497,M,25,2,66044,1	20	,104.0,1	20
4429,F,25,9,55409,18	7	,38.0,18	7
179,M,45,7,85287-2702,1	0	,553.0,1	0
2914,F,25,4,02141,18	6	,84.0,18	6
4009,F,18,14,60610,18	12	,47.0,18	12
4705,M,45,7,44325,1	0	,33.0,1	0
3413,M,25,20,94519,1	21	,66.0,1	21
3099,M,25,0,11215,1	2	,76.0,1	2
3773,M,18,4,191004,1	6	,55.0,1	6
86,M,45,1,92407,1	5	,693.0,1	5
1068,F,25,17,01701,18	4	,232.0,18	4
3538,M,35,1,91768,1	5	,61.0,1	5
4599,F,1,10,76501,18	11	,35.0,18	11
4822,M,18,4,16101,1	6	,31.0,1	6
2194,F,50,16,98257,18	22	,120.0,18	22
718,M,56,0,80210,1	2	,299.0,1	2
2440,M,50,17,78666,1	4	,106.0,1	4
857,M,35,15,33167,1	17	,270.0,1	17
1697,M,45,1,18901,1	5	,157.0,1	5
4218,F,25,6,02118,18	9	,43.0,18	9
287,M,25,14,02460,1	12	,465.0,1	12
519,M,35,0,60187,1	2	,354.0,1	2
2002,F,1,10,26505,18	11	,134.0,18	11
5914,F,1,10,55311,18	11	,0.0,18	11
916,F,35,2,27514,18	20	,259.0,18	20
5626,M,25,1,70803,1	5	,0.0,1	5
3272,M,50,1,45840,1	5	,70.0,1	5
5691,M,18,6,05273,1	9	,0.0,1	9
336,F,18,4,63141,18	6	,431.0,18	6
1921,M,50,17,09056,1	4	,140.0,1	4
2824,M,25,17,27408,1	4	,88.0,1	4
5868,F,50,2,10025,18	20	,0.0,18	20
3596,M,45,16,30102,1	22	,60.0,1	22
1732,M,25,15,94538,1	17	,153.0,1	17
320,M,25,16,67204,1	22	,438.0,1	22
3642,F,56,1,10543,18	5	,58.0,18	5
1563,M,45,12,55102,1	19	,169.0,1	19
306,F,25,20,91403,18	21	,447.0,18	21
3234,M,35,1,19149,1	5	,71.0,1	5
5160,M,56,7,93924,1	0	,26.0,1	0
3343,M,45,7,11576,1	0	,67.0,1	0
746,M,25,17,97401,1	4	,292.0,1	4
4494,M,25,15,08876,1	17	,36.0,1	17
1815,F,35,16,98072,18	22	,147.0,18	22
5031,M,18,14,26301,1	12	,28.0,1	12
2062,F,18,4,10025,18	6	,130.0,18	6
2064,F,18,4,02138,18	6	,129.0,18	6
5340,F,50,9,76034,18	7	,24.0,18	7
195,M,35,15,48187,1	17	,542.0,1	17
4051,F,35,20,98103,18	21	,46.0,18	21
4384,M,50,7,23233,1	0	,39.0,1	0
1021,M,35,3,29425,1	15	,242.0,1	15
2781,M,25,1,92116,1	5	,90.0,1	5
429,M,1,10,37830,1	11	,386.0,1	11
1089,M,45,6,92103,1	9	,230.0,1	9
1506,M,35,14,33701,1	12	,176.0,1	12
2501,M,1,10,02446,1	11	,103.0,1	11
4454,M,50,1,77706,1	5	,37.0,1	5
3150,F,35,17,98036,18	4	,74.0,18	4
1935,F,25,3,74075,18	15	,139.0,18	15
3376,F,35,1,54650,18	5	,67.0,18	5
4816,F,25,7,11753,18	0	,31.0,18	0
4614,M,45,20,02446,1	21	,34.0,1	21
1549,M,18,17,02114,1	4	,170.0,1	4
2457,M,35,7,20901,1	0	,106.0,1	0
556,M,50,3,78704,1	15	,342.0,1	15
608,M,18,4,49841,1	6	,325.0,1	6
1350,F,18,1,07666,18	5	,193.0,18	5
841,M,25,1,07666,1	5	,274.0,1	5
2420,F,25,9,07307,18	7	,107.0,18	7
3592,F,25,4,63119,18	6	,60.0,18	6
1910,F,35,1,14619,18	5	,141.0,18	5
1858,M,25,0,20878,1	2	,144.0,1	2
1361,M,35,7,19808,1	0	,192.0,1	0
1022,M,25,4,55369,1	6	,242.0,1	6
5392,M,50,1,12970,1	5	,23.0,1	5
3117,F,18,1,02109,18	5	,76.0,18	5
5435,F,35,7,07039,18	0	,22.0,18	0
444,M,45,7,01581,1	0	,381.0,1	0
4546,M,25,0,10016,1	2	,35.0,1	2
2048,M,45,1,50011,1	5	,130.0,1	5
2387,M,56,15,37830,1	17	,109.0,1	17
3747,F,50,0,10016,18	2	,55.0,18	2
1318,M,25,4,10016,1	6	,196.0,1	6
5119,M,35,20,94107,1	21	,27.0,1	21
3982,M,25,17,22041,1	4	,48.0,1	4
4903,F,25,20,60640,18	21	,30.0,18	21
4700,F,25,0,04101,18	2	,33.0,18	2
5324,F,45,12,94117,18	19	,24.0,18	19
4310,M,18,0,10009,1	2	,40.0,1	2
2240,M,25,1,53706,1	5	,117.0,1	5
1769,M,50,16,90210,1	22	,151.0,1	22
2232,F,45,0,55419,18	2	,118.0,18	2
1865,M,25,20,90027,1	21	,144.0,1	21
1545,M,35,12,22201,1	19	,171.0,1	19
2094,F,18,4,95008,18	6	,127.0,18	6
2088,M,18,4,27607,1	6	,127.0,1	6
1470,M,35,7,90020,1	0	,180.0,1	0
1061,F,45,0,12833-2000,18	2	,234.0,18	2
3081,M,35,1,98225,1	5	,77.0,1	5
3298,M,35,0,97212,1	2	,69.0,1	2
3142,M,50,7,02461,1	0	,75.0,1	0
1143,M,35,15,63117,1	17	,219.0,1	17
266,F,18,2,95008,18	20	,474.0,18	20
5701,F,25,14,21046,18	12	,0.0,18	12
2040,M,18,4,11209,1	6	,131.0,1	6
5443,M,18,3,78722,1	15	,0.0,1	15
